id,delta,epsilon,baseline_dist,simp_dist,orig_points,baseline_points,simp_points
52,11.175368210463065,0.5,16.763052315694598,15.8091477738715,1059,198,128
53,14.751800318740395,0.5,22.127700478110594,20.900574065298503,1837,752,438
56,-1,0.5,-1,-1,1799,966,-1
54,13.327970962009248,0.5,19.991956443013873,18.89309217888081,1636,1029,800
55,10.988781999331962,0.5,16.483172998997944,-1.0,1552,627,476
57,9.706457473842187,0.5,14.55968621076328,13.735765513400134,676,592,444
59,-1,0.5,-1,-1,1721,427,-1
58,12.816855837676643,0.5,19.225283756514965,18.179961274779153,1791,801,640
60,9.08807711300153,0.5,13.632115669502296,12.854362067264356,1714,133,78
61,11.800649890449094,0.5,17.70097483567364,-1.0,1749,1160,922
64,12.751599611686535,0.5,19.1273994175298,18.1273122375499,1374,1251,976
62,6.676326911637997,0.5,10.014490367456995,-1.0,1673,73,40
63,11.766385840009532,0.5,17.649578760014297,-1.0,1697,1357,1118
66,13.722522762863674,0.5,20.58378414429551,19.41118591102338,1009,791,480
67,-1,0.5,-1,-1,4,2,-1
65,10.906015991772945,0.5,16.359023987659416,-1.0,1223,1163,962
69,-1,0.5,-1,-1,3160,1366,-1
70,10.778795057756659,0.5,16.168192586634987,15.248518266895543,766,535,412
68,13.410695486074074,0.5,20.11604322911111,-1.0,2184,1865,1262
71,13.461376650879068,0.5,20.1920649763186,19.042233110236673,2082,1353,754
72,12.096629704415934,0.5,18.1449445566239,-1.0,1688,1527,1138
73,6.653733202211175,0.5,9.980599803316762,-1.0,1098,974,792
74,13.177363812369412,0.5,19.766045718554118,-1.0,1417,953,744
75,14.370170038322293,0.5,21.55525505748344,20.516037093708878,1714,979,698
76,8.772004349110734,0.5,13.158006523666101,12.410438522684807,998,665,576
77,13.76225240205106,0.5,20.643378603076588,19.620377400811666,1663,789,606
78,14.854886993605747,0.5,22.282330490408622,21.010000000218593,985,158,82
79,9.855091957358121,0.5,14.782637936037183,-1.0,1766,683,524
80,13.094583216521704,0.5,19.641874824782555,18.67789511821189,1193,976,608
81,-1,0.5,-1,-1,1795,742,-1
82,11.17637218782661,0.5,16.764558281739916,15.810744608007216,662,476,320
83,11.069842940305193,0.5,16.60476441045779,15.813115126763568,973,831,688
84,14.729173546416327,0.5,22.09376031962449,20.88145598553169,2643,1655,1062
86,-1,0.5,-1,-1,1054,853,-1
85,13.044716164683559,0.5,19.56707424702534,-1.0,1657,1455,1084
87,9.541094508709026,0.5,14.31164176306354,-1.0,1265,1173,890
88,13.875669151865774,0.5,20.81350372779866,-1.0,1274,1080,818
89,12.639639029148524,0.5,18.959458543722786,-1.0,1585,1390,1000
90,12.496272306239844,0.5,18.744408459359764,-1.0,1254,1117,846
92,13.893765099913418,0.5,20.840647649870128,19.653715418116935,754,471,402
91,11.616680666263754,0.5,17.42502099939563,16.43199887076326,1770,211,108
93,14.66397982679171,0.5,21.995969740187565,-1.0,1680,783,532
94,12.364160412154511,0.5,18.546240618231767,-1.0,1629,525,404
95,12.57366468799632,0.5,18.86049703199448,17.786835789881863,838,492,394
96,12.579967412083539,0.5,18.869951118125307,17.795453419007973,1002,401,248
97,-1,0.5,-1,-1,904,491,-1
99,14.40100595969406,0.5,21.60150893954109,20.36999999999989,865,198,106
100,12.109299693427607,0.5,18.16394954014141,17.130097652947413,1323,1188,838
98,11.528664154623385,0.5,17.292996231935078,-1.0,1836,948,706
101,-1,0.5,-1,-1,9,7,-1
102,13.440982148138149,0.5,20.161473222207224,19.013299119553164,987,758,472
103,14.561029057426756,0.5,21.841543586140133,20.597374077146252,892,565,400
104,8.98652539918505,0.5,13.479788098777576,12.717835363292911,1032,772,590
105,9.141909800622289,0.5,13.712864700933434,12.933482880065128,801,396,332
106,12.349496138385774,0.5,18.52424420757866,17.469770047238754,858,823,720
107,13.448564424270044,0.5,20.172846636405065,19.023940200991877,1258,982,630
108,12.38788021071778,0.5,18.58182031607667,-1.0,945,803,590
109,12.61111587532134,0.5,18.916673812982012,17.958202614190192,633,499,378
110,8.950908160844316,0.5,13.426362241266473,-1.0,778,562,460
111,2.292614112587152,0.5,3.4389211688807277,3.2469934703396697,136,118,104
112,9.495265311939233,0.5,14.242897967908851,13.444787961068,353,319,252
114,0.0,0.5,0.0,-1.0,326,325,-1
113,14.488666630005065,0.5,21.7329999450076,-1.0,1883,1484,1014
115,12.229511812743603,0.5,18.344267719115404,-1.0,1197,967,688
117,12.032137443027501,0.5,18.048206164541252,17.020917556645138,666,606,428
116,12.523999822862727,0.5,18.78599973429409,-1.0,1614,1311,952
119,-1,0.5,-1,-1,2,2,-1
118,13.095776417789445,0.5,19.643664626684167,18.525209395809917,2554,1743,1156
120,8.973243059212724,0.5,13.459864588819086,12.694359523234988,1188,108,62
121,13.210895810297181,0.5,19.816343715445772,18.69227120458859,1588,724,568
122,14.83391926259092,0.5,22.25087889388638,20.97835676418348,1498,391,210
123,12.9041184284308,0.5,19.3561776426462,18.253987383063944,1794,429,282
126,-1,0.5,-1,-1,819,326,-1
125,10.211509953873309,0.5,15.317264930809962,-1.0,875,589,508
124,9.662256786195618,0.5,14.493385179293428,13.688753002540976,2040,240,152
127,11.981001862242692,0.5,17.97150279336404,16.9476884008202,656,221,116
128,9.995385417004512,0.5,14.993078125506768,-1.0,1074,987,698
129,14.209471965766454,0.5,21.31420794864968,20.100093112269064,851,653,420
130,13.740688250653747,0.5,20.61103237598062,19.437150620243983,895,762,522
132,14.258772038100497,0.5,21.388158057150747,20.32534545262896,3751,1829,812
131,8.13011475636569,0.5,12.195172134548537,-1.0,5720,129,36
133,-1,0.5,-1,-1,1550,435,-1
134,-1,0.5,-1,-1,867,218,-1
135,11.16797428412413,0.5,16.751961426186195,15.798333818576868,604,230,114
136,-1,0.5,-1,-1,2492,80,-1
137,6.589935778740959,0.5,9.88490366811144,-1.0,291,266,236
138,9.198594107613568,0.5,13.797891161420353,13.013493861190149,392,346,292
139,13.182228018549146,0.5,19.77334202782372,18.647377045520827,583,532,470
140,14.592307032326515,0.5,21.88846054848977,20.672720988069404,360,314,230
141,13.032287990169399,0.5,19.548431985254098,18.435390266428893,1997,826,426
142,14.3570344200944,0.5,21.5355516301416,20.308381781170358,2298,1027,512
143,8.401211197268916,0.5,12.601816795903375,-1.0,991,656,570
144,12.1701278129413,0.5,18.25519171941195,17.216091255654998,496,345,250
145,12.069004118930918,0.5,18.103506178396376,17.07306738099341,1028,778,542
146,12.65562077847668,0.5,18.98343116771502,17.940963692869136,3591,1688,754
147,11.28945185776247,0.5,16.934177786643705,-1.0,2397,1493,748
148,-1,0.5,-1,-1,823,402,-1
149,14.627062381592518,0.5,21.940593572388778,20.74517346423744,909,646,530
151,12.296108448613301,0.5,18.44416267291995,17.394298368439575,1378,960,714
150,12.9014457850505,0.5,19.35216867757575,-1.0,2165,1937,1330
153,13.266347487721333,0.5,19.899521231582,18.766198965016383,684,313,196
152,12.44813867136944,0.5,18.67220800705416,-1.0,1446,1192,894
154,11.524896199328483,0.5,17.287344298992725,16.302173638970284,1889,303,142
155,10.552153707255485,0.5,15.828230560883227,14.92796947582211,1065,810,522
156,6.73846987609739,0.5,10.107704814146084,9.534609137386393,960,621,548
158,12.867848208805496,0.5,19.301772313208243,18.202399488384547,713,298,186
157,13.592859020733565,0.5,20.389288531100348,-1.0,1654,1412,1044
159,0.026030018112726244,0.5,0.039045027169089364,-1.0,35,34,34
160,11.266233425206458,0.5,16.899350137809687,-1.0,1295,1035,918
162,11.682642007333135,0.5,17.5239630109997,16.521920347747432,1263,192,90
163,2.728671324829021,0.5,4.093006987243531,3.863917388085137,462,461,434
161,10.242955050972975,0.5,15.364432576459464,-1.0,2381,333,192
164,6.566662316515931,0.5,9.849993474773896,9.330687253553693,1686,723,602
165,5.3362642418758055,0.5,8.004396362813708,-1.0,824,418,370
166,3.3781976571862926,0.5,5.067296485779439,4.782485077643804,567,557,518
167,7.619410448126776,0.5,11.429115672190164,-1.0,897,817,700
168,14.643632847019616,0.5,21.965449270529422,-1.0,682,523,332
171,0.0,0.5,0.0,-1.0,2,2,-1
169,12.656635782894078,0.5,18.984953674341117,-1.0,819,506,434
170,2.829160142427431,0.5,4.243740213641146,4.002097477737288,14,11,10
172,3.01280934232768,0.5,4.51921401349152,4.2645097687599876,19,14,8
173,-1,0.5,-1,-1,9,2,-1
174,13.951174072741948,0.5,20.92676110911292,19.734436668425584,1694,570,368
175,14.019923820537535,0.5,21.029885730806303,19.83210206026556,3102,467,198
176,14.429652129698662,0.5,21.644478194547993,-1.0,2189,1586,1048
178,0.0,0.5,0.0,-1.0,28,28,-1
179,-1,0.5,-1,-1,2016,1320,-1
177,12.519564299359965,0.5,18.77934644903995,17.753721325933785,3692,1636,780
180,14.727617644377316,0.5,22.091426466565974,20.86721043026886,1751,1176,664
181,14.776115771534657,0.5,22.164173657301987,20.896620391061546,2439,519,250
182,6.460998909689937,0.5,9.691498364534905,-1.0,731,388,326
183,12.945127463612936,0.5,19.417691195419405,18.315791963366696,1759,1111,742
184,14.712501219909463,0.5,22.068751829864194,20.81101333090668,1422,700,376
185,13.414384030732613,0.5,20.12157604609892,-1.0,802,233,180
186,14.47682487402998,0.5,21.71523731104497,20.47379609215987,590,128,64
187,10.969995474761804,0.5,16.454993212142707,-1.0,1709,469,364
188,-1,0.5,-1,-1,1290,564,-1
189,12.480076345822596,0.5,18.720114518733894,17.654350337737966,890,738,520
190,12.135004258419803,0.5,18.202506387629704,17.166075527691877,1062,242,144
192,0.0,0.5,0.0,-1.0,89,10,-1
191,12.325552546639562,0.5,18.488328819959342,-1.0,1135,1109,970
194,13.032986533836874,0.5,19.54947980075531,18.500588804843034,721,644,544
193,13.562203606152943,0.5,20.343305409229416,-1.0,890,727,598
196,11.292290823966786,0.5,16.938436235950178,16.034959955476488,1539,1169,872
195,13.786740264061516,0.5,20.680110396092275,-1.0,1953,1692,1110
197,13.306097961551664,0.5,19.959146942327497,-1.0,963,704,544
199,-1,0.5,-1,-1,779,197,-1
198,11.758693794413878,0.5,17.638040691620816,-1.0,766,564,454
202,-1,0.5,-1,-1,635,2,-1
200,12.06308507677673,0.5,18.094627615165095,17.064752412680015,1751,613,370
201,14.64024367806825,0.5,21.960365517102375,-1.0,2497,2085,1280
203,13.35187877046139,0.5,20.027818155692085,18.886347018613108,1349,321,208
205,13.318788933904015,0.5,19.97818340085602,18.88402623418464,1437,1001,676
204,5.04092425876272,0.5,7.56138638814408,-1.0,1233,418,360
206,-1,0.5,-1,-1,769,242,-1
207,14.658703701498363,0.5,21.988055552247545,20.852025924495713,1526,943,508
208,14.019350649844874,0.5,21.02902597476731,19.911231626570526,862,661,412
209,14.05257467004414,0.5,21.07886200506621,19.95744470571346,985,714,470
210,10.994997022026276,0.5,16.492495533039413,15.554043839604468,171,114,82
211,6.522185298653994,0.5,9.783277947980991,-1.0,877,449,366
212,11.99151555665781,0.5,17.987273334986714,16.963533249159536,490,340,254
213,13.719564638023977,0.5,20.579346957035966,-1.0,721,585,468
215,-1,0.5,-1,-1,3236,1748,-1
214,10.058765856332597,0.5,15.088148784498896,-1.0,719,414,324
216,5.251043191312962,0.5,7.8765647869694435,7.431075388220467,680,654,570
217,14.091572275334201,0.5,21.1373584130013,19.947531388220092,1170,316,148
218,5.7620629311690985,0.5,8.643094396753648,-1.0,1137,867,722
219,13.743101415689907,0.5,20.61465212353486,19.439148784770623,919,372,216
220,11.127366869176372,0.5,16.69105030376456,15.739999999999782,1820,341,216
221,11.11861402303095,0.5,16.677921034546426,15.724535498370185,1759,232,140
223,11.314465483498799,0.5,16.971698225248197,16.04082679576749,1245,168,96
222,14.784331907695096,0.5,22.176497861542643,20.912643284952825,2116,309,136
224,8.079259069962026,0.5,12.118888604943038,-1.0,940,703,606
225,14.132249624421519,0.5,21.198374436632278,20.04269867027774,1788,1472,1072
226,14.334170531498502,0.5,21.501255797247754,20.477844309785823,2058,1545,1108
227,-1,0.5,-1,-1,2523,1421,-1
228,0.0,0.5,0.0,-1.0,60,11,-1
229,11.786243581966993,0.5,17.67936537295049,-1.0,939,607,510
230,8.435312290583317,0.5,12.652968435874977,-1.0,1012,763,646
231,7.549412139287003,0.5,11.324118208930503,10.681453451011638,414,141,100
234,-1,0.5,-1,-1,1806,952,-1
232,13.632378872773806,0.5,20.44856830916071,19.453941942478085,1490,1165,854
233,14.377658163704764,0.5,21.566487245557145,20.33807536884502,1425,900,652
235,14.361810078477326,0.5,21.54271511771599,20.425575848074466,1767,1444,992
236,-1,0.5,-1,-1,879,157,-1
237,12.62397244852608,0.5,18.93595867278912,17.857862502348453,767,510,362
238,14.455944034606595,0.5,21.683916051909893,20.593413286704145,1521,1107,692
239,11.24056661962824,0.5,16.86084992944236,15.912122632202312,793,489,392
240,13.915978238314835,0.5,20.873967357472253,19.73120123257554,2020,1686,1190
241,12.090641215142702,0.5,18.13596182271405,-1.0,1699,1317,940
242,13.896215287493428,0.5,20.844322931240143,19.657164676401248,545,451,324
244,8.119789714132919,0.5,12.17968457119938,11.488095312139741,710,699,622
245,13.575069559262552,0.5,20.362604338893828,19.202958502898284,535,528,464
243,8.336608711062338,0.5,12.504913066593508,11.794743984896249,1701,72,34
246,14.13794320671004,0.5,21.206914810065058,19.999053686493028,917,208,122
247,12.04167964274884,0.5,18.06251946412326,17.132940049624256,1017,809,700
248,13.218749562906298,0.5,19.82812434435945,18.757413970630285,1367,836,602
249,11.074052129775282,0.5,16.611078194662923,15.684860139666267,1523,271,154
250,10.392693618931153,0.5,15.589040428396729,14.702475141337489,827,501,422
251,13.985852119100644,0.5,20.978778178650966,-1.0,2393,1976,1214
253,-1,0.5,-1,-1,1682,896,-1
252,13.93916783724312,0.5,20.90875175586468,-1.0,1007,772,608
254,8.113195489991083,0.5,12.169793234986626,11.478770721434026,697,679,612
256,7.765152665873628,0.5,11.647728998810441,11.037989090994145,632,409,342
255,13.56581798646521,0.5,20.348726979697815,19.1899193144255,1320,1149,760
257,13.25123721334328,0.5,19.87685582001492,-1.0,767,452,358
258,-1,0.5,-1,-1,1712,68,-1
260,11.491956696625302,0.5,17.237935044937952,-1.0,1814,770,602
259,6.533279634650126,0.5,9.799919451975189,-1.0,1712,94,58
262,14.587877243018895,0.5,21.881815864528342,20.635326443742898,1469,944,512
261,9.842579884242165,0.5,14.763869826363246,13.919746428232738,1634,118,72
263,12.874335027733402,0.5,19.311502541600102,18.24997317646705,1064,846,700
264,12.20210332122997,0.5,18.303154981844955,-1.0,1781,596,458
268,0.5603268522600047,0.5,0.840490278390007,0.7973680558136733,185,177,172
267,5.880375331157063,0.5,8.820562996735594,8.320000162170366,371,217,146
272,12.723737829286604,0.5,19.085606743929905,17.9990494975813,772,766,676
270,12.77307220498885,0.5,19.159608307483275,18.06874264799942,1916,1378,900
266,6.970263206567911,0.5,10.455394809851867,9.860000725444065,1626,76,44
269,13.758415359013235,0.5,20.637623038519852,-1.0,1410,1299,928
271,6.312407052684102,0.5,9.468610579026153,8.930001276504926,1806,72,38
265,14.143052656107661,0.5,21.21457898416149,-1.0,2257,1571,1006
273,6.192043534329945,0.5,9.288065301494917,8.780033863637495,1798,51,32
275,9.70393362863141,0.5,14.555900442947113,13.724226308790142,1647,70,32
274,9.297574374847555,0.5,13.946361562271331,13.148761138442733,1699,91,48
279,-1,0.5,-1,-1,1714,855,-1
276,9.949212144689323,0.5,14.923818217033984,14.074331567720057,1721,180,106
277,14.395757546010598,0.5,21.593636319015896,20.36363901846994,1674,326,186
282,-1,0.5,-1,-1,1798,739,-1
278,12.33749192928007,0.5,18.506237893920105,-1.0,1807,811,558
280,11.22402876415711,0.5,16.836043146235664,-1.0,1500,176,106
284,-1,0.5,-1,-1,1723,36,-1
281,12.31519941687064,0.5,18.472799125305958,-1.0,1790,669,480
283,14.36184555361646,0.5,21.54276833042469,20.448461369036874,1753,1086,766
285,13.338983062810682,0.5,20.008474594216022,18.86419791621094,1736,80,40
287,10.203166604056891,0.5,15.304749906085336,14.456156999680742,971,346,274
289,-1,0.5,-1,-1,1770,889,-1
292,-1,0.5,-1,-1,1406,858,-1
286,12.739123105383719,0.5,19.10868465807558,-1.0,1783,814,650
295,-1,0.5,-1,-1,-1,-1,-1
288,13.512557113001124,0.5,20.268835669501687,-1.0,1700,330,212
290,11.844922893204627,0.5,17.76738433980694,-1.0,1531,1144,816
293,14.895340086122147,0.5,22.34301012918322,21.070137583098724,1360,1111,730
296,6.9938330751920965,0.5,10.490749612788145,9.895763205600009,828,784,708
294,10.948464989621074,0.5,16.422697484431612,15.487899195201049,1020,202,132
291,7.460769323661658,0.5,11.191153985492488,-1.0,1527,110,66
299,3.2447005189279525,0.5,4.867050778391929,4.591293613226414,63,60,58
298,12.36588311000129,0.5,18.548824665001934,17.494898941246863,839,541,416
297,13.475361299275876,0.5,20.213041948913816,19.061951237615713,1635,485,246
300,10.626678251191487,0.5,15.94001737678723,-1.0,1566,1052,698
303,-1,0.5,-1,-1,1625,659,-1
301,13.214248702782717,0.5,19.821373054174074,18.692745711028948,1756,626,448
302,14.185795940823075,0.5,21.278693911234612,20.06272129203174,1692,168,94
304,-1,0.5,-1,-1,1788,824,-1
305,12.378219709183263,0.5,18.567329563774894,-1.0,1744,711,464
307,12.518476616558436,0.5,18.777714924837653,17.708472053103005,1787,554,382
306,13.927518359543981,0.5,20.891277539315972,-1.0,1720,795,562
312,-1,0.5,-1,-1,1781,606,-1
308,11.53618297517253,0.5,17.304274462758794,-1.0,1777,621,440
310,14.38552283806488,0.5,21.57828425709732,20.344212977772894,1757,275,134
309,12.103556286703101,0.5,18.15533443005465,-1.0,1665,567,448
314,-1,0.5,-1,-1,1774,513,-1
313,-1,0.5,-1,-1,1701,113,-1
316,-1,0.5,-1,-1,7,3,-1
311,11.532961274006581,0.5,17.299441911009872,-1.0,1672,810,644
315,7.576957734137053,0.5,11.365436601205579,10.739907309158857,1747,29,12
318,-1,0.5,-1,-1,1703,67,-1
319,11.719152773065412,0.5,17.57872915959812,16.66320137100615,972,692,490
317,12.32149741544896,0.5,18.48224612317344,-1.0,1670,1198,878
321,13.517723943261275,0.5,20.276585914891914,19.121900622749582,1335,964,728
320,13.378854949903761,0.5,20.068282424855642,18.924028484432867,1773,209,114
322,6.402280008250073,0.5,9.603420012375109,-1.0,1132,809,620
325,-1,0.5,-1,-1,1766,228,-1
323,10.306314387956201,0.5,15.4594715819343,-1.0,1505,621,470
326,12.166619852161851,0.5,18.249929778242777,17.210995961091538,1145,839,536
324,12.721020165754469,0.5,19.081530248631704,-1.0,1676,757,598
327,9.481432870187058,0.5,14.222149305280587,13.413742306079389,1345,318,234
328,-1,0.5,-1,-1,1250,387,-1
330,-1,0.5,-1,-1,1712,736,-1
329,14.828781472976239,0.5,22.24317220946436,21.032069014481525,1703,1235,814
332,8.081018816264367,0.5,12.121528224396549,11.430183240858618,40,31,28
331,13.933950269476554,0.5,20.90092540421483,19.71044606062909,1118,700,498
333,12.229493135975886,0.5,18.34423970396383,17.30004637738839,1743,1462,966
335,-1,0.5,-1,-1,1706,586,-1
334,13.14387207604272,0.5,19.71580811406408,18.591363639571586,2285,329,162
336,12.984537346668269,0.5,19.476806020002403,18.437672615235225,1624,477,328
338,6.373660275026246,0.5,9.56049041253937,9.013718573383892,1770,42,22
340,-1,0.5,-1,-1,1651,821,-1
337,6.511825295113815,0.5,9.767737942670722,-1.0,1708,753,626
339,12.963432560414255,0.5,19.445148840621382,-1.0,1689,971,730
344,-1,0.5,-1,-1,1751,519,-1
342,-1,0.5,-1,-1,1563,685,-1
346,-1,0.5,-1,-1,1755,487,-1
341,12.582810311563533,0.5,18.874215467345298,-1.0,1786,707,480
343,11.441908216100188,0.5,17.162862324150282,16.183271515840715,1692,210,118
345,4.880328807451221,0.5,7.3204932111768315,6.923639919117612,1732,96,60
348,-1,0.5,-1,-1,1376,156,-1
350,-1,0.5,-1,-1,1762,594,-1
349,8.167902059334397,0.5,12.251853089001594,11.55578017748564,769,464,386
347,12.372776306978045,0.5,18.559164460467066,17.50254742190862,1731,353,260
351,0.28310381351039476,0.5,0.4246557202655921,0.4053078082826168,333,324,306
353,14.093609350131047,0.5,21.14041402519657,19.936241983750744,1408,968,596
352,6.959461566510005,0.5,10.439192349765008,-1.0,1663,591,478
354,14.63791898698647,0.5,21.956878480479705,20.705925351179904,1634,471,274
355,13.143979198049252,0.5,19.715968797073877,18.593313551892454,1736,444,338
357,13.760512735975288,0.5,20.64076910396293,-1.0,1725,775,530
358,11.577231692809756,0.5,17.365847539214634,16.451394054044087,1780,843,616
356,12.74899518125171,0.5,19.123492771877565,-1.0,1694,631,474
359,9.511980155739023,0.5,14.267970233608533,13.456707029253439,810,297,212
360,13.401715123504994,0.5,20.102572685257492,18.957872347735833,1345,959,684
361,13.68761878654851,0.5,20.531428179822765,-1.0,695,187,104
363,14.511885052604187,0.5,21.76782757890628,20.527864815981303,989,664,534
362,12.489020645463375,0.5,18.733530968195062,-1.0,1661,179,108
366,-1,0.5,-1,-1,99494,329,-1
365,13.599853912597206,0.5,20.39978086889581,19.419635186027094,1107,711,442
364,11.50973545485826,0.5,17.26460318228739,-1.0,1989,1577,1076
368,-1,0.5,-1,-1,1754,474,-1
369,-1,0.5,-1,-1,1738,521,-1
372,-1,0.5,-1,-1,1705,67,-1
367,9.42394391836237,0.5,14.135915877543555,-1.0,1739,706,574
374,-1,0.5,-1,-1,1732,50,-1
370,11.450119881199486,0.5,17.17517982179923,16.195867158850948,1479,143,74
376,-1,0.5,-1,-1,1349,378,-1
371,12.58045189991937,0.5,18.870677849879055,17.796317480385856,1500,572,398
378,-1,0.5,-1,-1,1758,577,-1
373,10.79921988241429,0.5,16.198829823621434,15.27739399143435,1499,358,228
379,0.0,0.5,0.0,-1.0,4,4,-1
375,6.291789426849758,0.5,9.437684140274637,8.899999999999636,1616,69,46
377,9.60356592715949,0.5,14.405348890739235,13.584827918781462,918,140,78
380,13.35853642016714,0.5,20.037804630250708,18.972081768143592,1545,1312,834
381,14.219047975270989,0.5,21.328571962906484,20.109015763666765,1484,143,68
383,-1,0.5,-1,-1,1722,550,-1
386,-1,0.5,-1,-1,1357,1018,-1
382,10.188336480493186,0.5,15.28250472073978,-1.0,1714,727,526
384,11.983043092428282,0.5,17.974564638642423,16.95143834073288,1699,502,384
385,14.33839170168032,0.5,21.50758755252048,20.507335890568108,1773,614,444
390,-1,0.5,-1,-1,1594,486,-1
389,14.526342456488566,0.5,21.78951368473285,20.54804136152887,1676,609,428
387,13.351868340279749,0.5,20.027802510419622,18.88715792647972,1770,218,118
388,14.411594372794418,0.5,21.617391559191628,-1.0,1771,656,496
392,13.408362601212344,0.5,20.112543901818515,18.99361342031837,1308,932,566
391,10.05729994443715,0.5,15.085949916655723,14.220000579707616,1549,55,16
393,14.733513033129396,0.5,22.100269549694094,20.841274056798376,1563,1045,604
394,14.360564368054904,0.5,21.540846552082357,20.31385423963091,1336,847,470
395,13.929330673759507,0.5,20.89399601063926,19.820479521198052,1135,984,668
396,-1,0.5,-1,-1,4,4,-1
397,13.095635457546974,0.5,19.64345318632046,18.669950714907657,1422,1237,756
398,7.791248451770392,0.5,11.686872677655588,11.020855921309703,1072,67,30
400,-1,0.5,-1,-1,8,8,-1
402,13.750665209126248,0.5,20.625997813689374,19.457119100073047,1612,1115,646
404,-1,0.5,-1,-1,1614,579,-1
401,14.080973317882636,0.5,21.121459976823953,-1.0,1703,1427,928
399,8.503906911006611,0.5,12.755860366509916,-1.0,1741,85,26
407,0.0,0.5,0.0,-1.0,4,4,-1
405,13.81322367601082,0.5,20.71983551401623,19.582738583904426,1877,1361,810
403,8.840649434653184,0.5,13.260974151979775,-1.0,1750,663,522
408,-1,0.5,-1,-1,3,3,-1
412,-1,0.5,-1,-1,1724,453,-1
406,8.934187082964286,0.5,13.401280624446429,12.67545681368751,1762,76,30
414,-1,0.5,-1,-1,1630,470,-1
411,-1,0.5,-1,-1,1712,530,-1
409,14.296952429495027,0.5,21.44542864424254,20.220465193404138,1749,325,164
413,-1,0.5,-1,-1,1616,641,-1
410,13.241705698311412,0.5,19.862558547467117,-1.0,1729,568,370
416,11.976201107200076,0.5,17.964301660800114,16.9399999999996,1202,302,156
415,9.45250185196989,0.5,14.178752777954834,13.369408552661872,1719,166,106
417,13.173489186103815,0.5,19.760233779155723,-1.0,1147,993,846
419,6.834291968202151,0.5,10.251437952303226,9.670000485081056,343,334,306
418,12.826690071734753,0.5,19.24003510760213,-1.0,2516,2158,1432
420,14.420924116301086,0.5,21.631386174451627,20.39903230117407,1198,867,484
421,13.394582273071107,0.5,20.09187340960666,18.945517199029382,1220,382,200
422,13.369095095243877,0.5,20.053642642865814,18.97605922897949,936,827,600
424,1.3965068947681358,0.5,2.094760342152204,1.9735795282695108,4,3,4
425,0.0,0.5,0.0,-1.0,9,9,-1
423,10.995923887813795,0.5,16.493885831720693,15.551169573745474,1018,216,112
428,13.843005488608535,0.5,20.764508232912803,19.675365526049575,1063,925,588
427,14.801760604611301,0.5,22.20264090691695,-1.0,371,138,72
430,-1,0.5,-1,-1,1811,603,-1
426,14.037084541580166,0.5,21.05562681237025,-1.0,1805,794,564
433,0.0,0.5,0.0,-1.0,6,6,-1
429,14.329209116490249,0.5,21.493813674735375,-1.0,1704,521,402
435,2.7405550208347234,0.5,4.110832531252085,3.8805672559280646,507,498,468
431,11.599125572456417,0.5,17.398688358684627,-1.0,1689,177,102
434,9.533658109200957,0.5,14.300487163801435,13.485278501619403,1646,61,26
438,-1,0.5,-1,-1,1686,296,-1
432,11.377677312728657,0.5,17.066515969092986,-1.0,1811,184,102
436,11.623670078649269,0.5,17.435505117973904,16.4399999999996,1730,102,56
439,-1,0.5,-1,-1,1776,757,-1
441,-1,0.5,-1,-1,1684,504,-1
443,-1,0.5,-1,-1,1836,187,-1
437,12.021639973798031,0.5,18.032459960697047,-1.0,1585,462,334
440,11.321122717582355,0.5,16.981684076373533,-1.0,1753,594,412
444,-1,0.5,-1,-1,928,523,-1
446,-1,0.5,-1,-1,1829,985,-1
442,13.820446879223155,0.5,20.730670318834733,-1.0,1725,403,264
450,11.506765957378938,0.5,17.260148936068408,16.278387051913693,562,307,226
445,10.809063044010257,0.5,16.213594566015384,15.291279667982524,1754,607,446
451,11.191186473747083,0.5,16.786779710620625,15.831547027140068,557,326,250
447,13.26709623763629,0.5,19.900644356454436,-1.0,1713,610,348
449,14.523119512098733,0.5,21.7846792681481,-1.0,1758,927,578
448,13.14443043695315,0.5,19.716645655429726,-1.0,1851,1012,750
456,10.203734043798233,0.5,15.30560106569735,14.435102121094918,940,393,324
458,-1,0.5,-1,-1,1750,455,-1
457,-1,0.5,-1,-1,911,278,-1
452,14.39930658611194,0.5,21.59895987916791,-1.0,2142,1782,1108
453,10.289590116852953,0.5,15.434385175279429,14.56221458466045,1673,237,152
454,14.209642582499491,0.5,21.314463873749236,-1.0,1284,1107,836
455,10.908739656680394,0.5,16.36310948502059,15.431167067074233,1422,173,90
460,12.650640745473686,0.5,18.975961118210527,17.8955276366412,796,672,514
461,13.650657474133505,0.5,20.475986211200258,19.447547915315397,841,628,414
459,13.920639434378606,0.5,20.880959151567907,19.751253918504798,1245,1036,660
462,11.530473451501985,0.5,17.295710177252978,-1.0,1770,135,72
463,10.62680591634105,0.5,15.940208874511576,-1.0,1706,642,510
464,14.763287275469269,0.5,22.144930913203904,20.87860005279287,1786,128,58
468,-1,0.5,-1,-1,1747,412,-1
465,12.35328618545895,0.5,18.529929278188426,17.47494093807516,1711,396,272
467,-1,0.5,-1,-1,5,5,-1
471,0.0,0.5,0.0,-1.0,7,7,-1
466,9.048241197798683,0.5,13.572361796698024,12.800000000000983,1404,78,30
472,1.072556981928291,0.5,1.6088354728924363,1.520002400582705,16,7,8
