id,baseline_algo,original_points,baseline_points,simplify_points,baseline_frechet,simplify_frechet,baseline_time,simplify_time,best_e,best_d
95,DOTS,838,489,396,23.575621289989847,21.734403758472283,0.025679082988062873,6.779831958003342,0.75,13.471783594279913
95,SQUISH,838,83,12,2454.4051622807515,2236.6693837839116,0.004298124986235052,7.45868783298647,0.5,1636.2701081871676
96,DP,1002,20,16,193.25450590610993,178.12120424743534,0.005217583006015047,7.599813540989999,0.75,110.43114623206282
96,DOTS,1002,375,238,25.543358488255695,23.546388927064523,0.024475916987285018,6.740326959028607,0.75,14.596204850431826
96,SQUISH,1002,100,28,158.9245676467902,146.48018987984486,0.004202832991722971,7.3824018749874085,0.75,90.81403865530868
97,DP,904,221,190,243.19923326349496,224.15861702492631,0.005803540989290923,7.286980958015192,0.75,138.97099043628285
97,DOTS,904,487,376,29.444872214757165,27.143962495382414,0.02478291600709781,7.9996713750006165,0.75,16.825641265575523
97,SQUISH,904,90,24,2094.9542764641137,1930.8750167308478,0.004810582991922274,6.083255125005962,0.75,1197.1167294080649
98,DP,1836,277,146,477.30551201014674,439.92597128814737,0.009338333999039605,9.551678334013559,0.75,272.746006862941
98,DOTS,1836,936,670,28.250474535317682,26.042411786833693,0.0325069579994306,12.795159166009398,0.75,16.143128305895818
98,SQUISH,1836,183,82,863.8729808767313,796.2158034160753,0.005387959012296051,9.460477417014772,0.75,493.64170335813213
99,DP,865,8,8,467.28515549191445,418.77538935238107,0.004606917005730793,10.470982833969174,0.5,311.52343699460965
99,DOTS,865,185,96,30.71834133971862,28.317032461812918,0.023701040976447985,6.596403542003827,0.75,17.55333790841064
99,SQUISH,865,86,32,105.19264863669737,96.95591737421327,0.003189666022080928,6.662116999010323,0.75,60.11008493525564
100,DP,1323,348,320,219.0502793751617,201.898515427358,0.006387375004123896,7.78882254101336,0.75,125.1715882143781
100,DOTS,1323,1181,840,22.70493692518221,20.931422935858908,0.027553000021725893,7.745287540979916,0.75,12.974249671532691
100,SQUISH,1323,132,38,1900.6937477099852,1737.2883918935559,0.004574250022415072,7.377121292025549,0.75,1086.1107129771344
